image_id,image_path,dataset,label,split
eyepacs_6832_left,data/raw/eyepac/colored_images/colored_images/No_DR/6832_left.png,eyepacs,0,train
eyepacs_42399_right,data/raw/eyepac/colored_images/colored_images/No_DR/42399_right.png,eyepacs,0,train
eyepacs_34101_left,data/raw/eyepac/colored_images/colored_images/Moderate/34101_left.png,eyepacs,2,train
eyepacs_10356_left,data/raw/eyepac/colored_images/colored_images/No_DR/10356_left.png,eyepacs,0,train
eyepacs_6219_right,data/raw/eyepac/colored_images/colored_images/No_DR/6219_right.png,eyepacs,0,train
eyepacs_15747_left,data/raw/eyepac/colored_images/colored_images/No_DR/15747_left.png,eyepacs,0,train
eyepacs_15655_left,data/raw/eyepac/colored_images/colored_images/No_DR/15655_left.png,eyepacs,0,train
eyepacs_43873_right,data/raw/eyepac/colored_images/colored_images/Moderate/43873_right.png,eyepacs,2,train
eyepacs_43736_left,data/raw/eyepac/colored_images/colored_images/No_DR/43736_left.png,eyepacs,0,train
eyepacs_19695_right,data/raw/eyepac/colored_images/colored_images/No_DR/19695_right.png,eyepacs,0,train
eyepacs_5200_left,data/raw/eyepac/colored_images/colored_images/No_DR/5200_left.png,eyepacs,0,train
eyepacs_21458_left,data/raw/eyepac/colored_images/colored_images/No_DR/21458_left.png,eyepacs,0,train
eyepacs_40900_right,data/raw/eyepac/colored_images/colored_images/No_DR/40900_right.png,eyepacs,0,train
eyepacs_10772_left,data/raw/eyepac/colored_images/colored_images/No_DR/10772_left.png,eyepacs,0,train
eyepacs_38106_left,data/raw/eyepac/colored_images/colored_images/No_DR/38106_left.png,eyepacs,0,train
eyepacs_3327_right,data/raw/eyepac/colored_images/colored_images/No_DR/3327_right.png,eyepacs,0,train
eyepacs_23581_left,data/raw/eyepac/colored_images/colored_images/No_DR/23581_left.png,eyepacs,0,train
eyepacs_40355_right,data/raw/eyepac/colored_images/colored_images/No_DR/40355_right.png,eyepacs,0,train
eyepacs_33227_right,data/raw/eyepac/colored_images/colored_images/No_DR/33227_right.png,eyepacs,0,train
eyepacs_32106_right,data/raw/eyepac/colored_images/colored_images/Moderate/32106_right.png,eyepacs,2,train
eyepacs_42363_left,data/raw/eyepac/colored_images/colored_images/No_DR/42363_left.png,eyepacs,0,train
eyepacs_42011_left,data/raw/eyepac/colored_images/colored_images/No_DR/42011_left.png,eyepacs,0,train
eyepacs_2687_left,data/raw/eyepac/colored_images/colored_images/No_DR/2687_left.png,eyepacs,0,train
eyepacs_14846_right,data/raw/eyepac/colored_images/colored_images/Moderate/14846_right.png,eyepacs,2,train
eyepacs_40876_left,data/raw/eyepac/colored_images/colored_images/No_DR/40876_left.png,eyepacs,0,train
eyepacs_38104_left,data/raw/eyepac/colored_images/colored_images/Moderate/38104_left.png,eyepacs,2,train
eyepacs_30990_right,data/raw/eyepac/colored_images/colored_images/No_DR/30990_right.png,eyepacs,0,train
eyepacs_21389_left,data/raw/eyepac/colored_images/colored_images/Severe/21389_left.png,eyepacs,3,train
eyepacs_3335_right,data/raw/eyepac/colored_images/colored_images/No_DR/3335_right.png,eyepacs,0,train
eyepacs_17630_right,data/raw/eyepac/colored_images/colored_images/No_DR/17630_right.png,eyepacs,0,train
eyepacs_14379_right,data/raw/eyepac/colored_images/colored_images/No_DR/14379_right.png,eyepacs,0,train
eyepacs_1170_right,data/raw/eyepac/colored_images/colored_images/No_DR/1170_right.png,eyepacs,0,train
eyepacs_316_right,data/raw/eyepac/colored_images/colored_images/No_DR/316_right.png,eyepacs,0,train
eyepacs_42370_right,data/raw/eyepac/colored_images/colored_images/No_DR/42370_right.png,eyepacs,0,train
eyepacs_13771_right,data/raw/eyepac/colored_images/colored_images/No_DR/13771_right.png,eyepacs,0,train
eyepacs_13025_right,data/raw/eyepac/colored_images/colored_images/No_DR/13025_right.png,eyepacs,0,train
eyepacs_16481_right,data/raw/eyepac/colored_images/colored_images/No_DR/16481_right.png,eyepacs,0,train
eyepacs_29709_right,data/raw/eyepac/colored_images/colored_images/No_DR/29709_right.png,eyepacs,0,train
eyepacs_19229_left,data/raw/eyepac/colored_images/colored_images/No_DR/19229_left.png,eyepacs,0,train
eyepacs_32689_left,data/raw/eyepac/colored_images/colored_images/No_DR/32689_left.png,eyepacs,0,train
eyepacs_39352_left,data/raw/eyepac/colored_images/colored_images/No_DR/39352_left.png,eyepacs,0,train
eyepacs_29810_right,data/raw/eyepac/colored_images/colored_images/Mild/29810_right.png,eyepacs,1,train
eyepacs_3412_left,data/raw/eyepac/colored_images/colored_images/Proliferate_DR/3412_left.png,eyepacs,4,train
eyepacs_31307_right,data/raw/eyepac/colored_images/colored_images/No_DR/31307_right.png,eyepacs,0,train
eyepacs_2332_left,data/raw/eyepac/colored_images/colored_images/No_DR/2332_left.png,eyepacs,0,train
eyepacs_36730_left,data/raw/eyepac/colored_images/colored_images/No_DR/36730_left.png,eyepacs,0,train
eyepacs_33227_left,data/raw/eyepac/colored_images/colored_images/Moderate/33227_left.png,eyepacs,2,train
eyepacs_12596_left,data/raw/eyepac/colored_images/colored_images/No_DR/12596_left.png,eyepacs,0,train
eyepacs_20569_right,data/raw/eyepac/colored_images/colored_images/No_DR/20569_right.png,eyepacs,0,train
eyepacs_35725_left,data/raw/eyepac/colored_images/colored_images/No_DR/35725_left.png,eyepacs,0,train
eyepacs_4914_left,data/raw/eyepac/colored_images/colored_images/No_DR/4914_left.png,eyepacs,0,train
eyepacs_970_left,data/raw/eyepac/colored_images/colored_images/No_DR/970_left.png,eyepacs,0,train
eyepacs_19967_left,data/raw/eyepac/colored_images/colored_images/No_DR/19967_left.png,eyepacs,0,train
eyepacs_18025_left,data/raw/eyepac/colored_images/colored_images/Severe/18025_left.png,eyepacs,3,train
eyepacs_27641_left,data/raw/eyepac/colored_images/colored_images/No_DR/27641_left.png,eyepacs,0,train
eyepacs_31787_left,data/raw/eyepac/colored_images/colored_images/No_DR/31787_left.png,eyepacs,0,train
eyepacs_36848_left,data/raw/eyepac/colored_images/colored_images/No_DR/36848_left.png,eyepacs,0,train
eyepacs_26997_right,data/raw/eyepac/colored_images/colored_images/Severe/26997_right.png,eyepacs,3,train
eyepacs_8168_left,data/raw/eyepac/colored_images/colored_images/No_DR/8168_left.png,eyepacs,0,train
eyepacs_18876_right,data/raw/eyepac/colored_images/colored_images/Moderate/18876_right.png,eyepacs,2,train
eyepacs_44146_right,data/raw/eyepac/colored_images/colored_images/Moderate/44146_right.png,eyepacs,2,train
eyepacs_16609_left,data/raw/eyepac/colored_images/colored_images/Moderate/16609_left.png,eyepacs,2,train
eyepacs_3333_right,data/raw/eyepac/colored_images/colored_images/No_DR/3333_right.png,eyepacs,0,train
eyepacs_42874_right,data/raw/eyepac/colored_images/colored_images/No_DR/42874_right.png,eyepacs,0,train
eyepacs_10160_right,data/raw/eyepac/colored_images/colored_images/Moderate/10160_right.png,eyepacs,2,train
eyepacs_723_left,data/raw/eyepac/colored_images/colored_images/No_DR/723_left.png,eyepacs,0,train
eyepacs_5171_left,data/raw/eyepac/colored_images/colored_images/No_DR/5171_left.png,eyepacs,0,train
eyepacs_26669_right,data/raw/eyepac/colored_images/colored_images/No_DR/26669_right.png,eyepacs,0,train
eyepacs_8770_left,data/raw/eyepac/colored_images/colored_images/No_DR/8770_left.png,eyepacs,0,train
eyepacs_17663_left,data/raw/eyepac/colored_images/colored_images/No_DR/17663_left.png,eyepacs,0,train
eyepacs_13769_left,data/raw/eyepac/colored_images/colored_images/No_DR/13769_left.png,eyepacs,0,train
eyepacs_26912_left,data/raw/eyepac/colored_images/colored_images/No_DR/26912_left.png,eyepacs,0,train
eyepacs_11206_left,data/raw/eyepac/colored_images/colored_images/Moderate/11206_left.png,eyepacs,2,train
eyepacs_34893_left,data/raw/eyepac/colored_images/colored_images/No_DR/34893_left.png,eyepacs,0,train
eyepacs_15408_right,data/raw/eyepac/colored_images/colored_images/No_DR/15408_right.png,eyepacs,0,train
eyepacs_43264_right,data/raw/eyepac/colored_images/colored_images/No_DR/43264_right.png,eyepacs,0,train
eyepacs_7310_right,data/raw/eyepac/colored_images/colored_images/No_DR/7310_right.png,eyepacs,0,train
eyepacs_31163_left,data/raw/eyepac/colored_images/colored_images/Mild/31163_left.png,eyepacs,1,train
eyepacs_9810_left,data/raw/eyepac/colored_images/colored_images/Mild/9810_left.png,eyepacs,1,train
eyepacs_33812_left,data/raw/eyepac/colored_images/colored_images/Moderate/33812_left.png,eyepacs,2,train
eyepacs_1752_left,data/raw/eyepac/colored_images/colored_images/Moderate/1752_left.png,eyepacs,2,train
eyepacs_32844_right,data/raw/eyepac/colored_images/colored_images/No_DR/32844_right.png,eyepacs,0,train
eyepacs_37595_right,data/raw/eyepac/colored_images/colored_images/No_DR/37595_right.png,eyepacs,0,train
eyepacs_14467_right,data/raw/eyepac/colored_images/colored_images/Mild/14467_right.png,eyepacs,1,train
eyepacs_381_left,data/raw/eyepac/colored_images/colored_images/No_DR/381_left.png,eyepacs,0,train
eyepacs_25417_right,data/raw/eyepac/colored_images/colored_images/No_DR/25417_right.png,eyepacs,0,train
eyepacs_39336_right,data/raw/eyepac/colored_images/colored_images/No_DR/39336_right.png,eyepacs,0,train
eyepacs_16565_right,data/raw/eyepac/colored_images/colored_images/Proliferate_DR/16565_right.png,eyepacs,4,train
eyepacs_28758_left,data/raw/eyepac/colored_images/colored_images/No_DR/28758_left.png,eyepacs,0,train
eyepacs_9525_left,data/raw/eyepac/colored_images/colored_images/Mild/9525_left.png,eyepacs,1,train
eyepacs_4919_right,data/raw/eyepac/colored_images/colored_images/No_DR/4919_right.png,eyepacs,0,train
eyepacs_8666_left,data/raw/eyepac/colored_images/colored_images/No_DR/8666_left.png,eyepacs,0,train
eyepacs_12010_right,data/raw/eyepac/colored_images/colored_images/No_DR/12010_right.png,eyepacs,0,train
eyepacs_40312_right,data/raw/eyepac/colored_images/colored_images/Moderate/40312_right.png,eyepacs,2,train
eyepacs_14927_right,data/raw/eyepac/colored_images/colored_images/Moderate/14927_right.png,eyepacs,2,train
eyepacs_21522_left,data/raw/eyepac/colored_images/colored_images/No_DR/21522_left.png,eyepacs,0,train
eyepacs_36748_right,data/raw/eyepac/colored_images/colored_images/No_DR/36748_right.png,eyepacs,0,train
eyepacs_25005_right,data/raw/eyepac/colored_images/colored_images/No_DR/25005_right.png,eyepacs,0,train
eyepacs_15958_right,data/raw/eyepac/colored_images/colored_images/No_DR/15958_right.png,eyepacs,0,train
eyepacs_10321_right,data/raw/eyepac/colored_images/colored_images/No_DR/10321_right.png,eyepacs,0,train
eyepacs_38897_right,data/raw/eyepac/colored_images/colored_images/No_DR/38897_right.png,eyepacs,0,train
eyepacs_17230_right,data/raw/eyepac/colored_images/colored_images/No_DR/17230_right.png,eyepacs,0,train
eyepacs_43281_right,data/raw/eyepac/colored_images/colored_images/No_DR/43281_right.png,eyepacs,0,train
eyepacs_41552_left,data/raw/eyepac/colored_images/colored_images/No_DR/41552_left.png,eyepacs,0,train
eyepacs_39657_left,data/raw/eyepac/colored_images/colored_images/Mild/39657_left.png,eyepacs,1,train
eyepacs_25374_right,data/raw/eyepac/colored_images/colored_images/No_DR/25374_right.png,eyepacs,0,train
eyepacs_32258_right,data/raw/eyepac/colored_images/colored_images/No_DR/32258_right.png,eyepacs,0,train
eyepacs_25497_left,data/raw/eyepac/colored_images/colored_images/Mild/25497_left.png,eyepacs,1,train
eyepacs_17042_left,data/raw/eyepac/colored_images/colored_images/No_DR/17042_left.png,eyepacs,0,train
eyepacs_17083_left,data/raw/eyepac/colored_images/colored_images/No_DR/17083_left.png,eyepacs,0,train
eyepacs_8040_left,data/raw/eyepac/colored_images/colored_images/No_DR/8040_left.png,eyepacs,0,train
eyepacs_38861_left,data/raw/eyepac/colored_images/colored_images/No_DR/38861_left.png,eyepacs,0,train
eyepacs_31764_right,data/raw/eyepac/colored_images/colored_images/No_DR/31764_right.png,eyepacs,0,train
eyepacs_8816_left,data/raw/eyepac/colored_images/colored_images/Moderate/8816_left.png,eyepacs,2,train
eyepacs_33706_left,data/raw/eyepac/colored_images/colored_images/Mild/33706_left.png,eyepacs,1,train
eyepacs_23720_right,data/raw/eyepac/colored_images/colored_images/No_DR/23720_right.png,eyepacs,0,train
eyepacs_14923_left,data/raw/eyepac/colored_images/colored_images/No_DR/14923_left.png,eyepacs,0,train
eyepacs_25626_right,data/raw/eyepac/colored_images/colored_images/No_DR/25626_right.png,eyepacs,0,train
eyepacs_18450_right,data/raw/eyepac/colored_images/colored_images/Severe/18450_right.png,eyepacs,3,train
eyepacs_1353_right,data/raw/eyepac/colored_images/colored_images/No_DR/1353_right.png,eyepacs,0,train
eyepacs_31452_left,data/raw/eyepac/colored_images/colored_images/Moderate/31452_left.png,eyepacs,2,train
eyepacs_33258_right,data/raw/eyepac/colored_images/colored_images/No_DR/33258_right.png,eyepacs,0,train
eyepacs_704_right,data/raw/eyepac/colored_images/colored_images/No_DR/704_right.png,eyepacs,0,train
eyepacs_21135_left,data/raw/eyepac/colored_images/colored_images/No_DR/21135_left.png,eyepacs,0,train
eyepacs_23916_left,data/raw/eyepac/colored_images/colored_images/Mild/23916_left.png,eyepacs,1,train
eyepacs_8231_left,data/raw/eyepac/colored_images/colored_images/Mild/8231_left.png,eyepacs,1,train
eyepacs_26079_left,data/raw/eyepac/colored_images/colored_images/No_DR/26079_left.png,eyepacs,0,train
eyepacs_42728_right,data/raw/eyepac/colored_images/colored_images/Mild/42728_right.png,eyepacs,1,train
eyepacs_31894_left,data/raw/eyepac/colored_images/colored_images/No_DR/31894_left.png,eyepacs,0,train
eyepacs_31625_left,data/raw/eyepac/colored_images/colored_images/No_DR/31625_left.png,eyepacs,0,train
eyepacs_13025_left,data/raw/eyepac/colored_images/colored_images/No_DR/13025_left.png,eyepacs,0,train
eyepacs_33849_right,data/raw/eyepac/colored_images/colored_images/No_DR/33849_right.png,eyepacs,0,train
eyepacs_41643_left,data/raw/eyepac/colored_images/colored_images/No_DR/41643_left.png,eyepacs,0,train
eyepacs_6096_right,data/raw/eyepac/colored_images/colored_images/Proliferate_DR/6096_right.png,eyepacs,4,train
eyepacs_42555_right,data/raw/eyepac/colored_images/colored_images/No_DR/42555_right.png,eyepacs,0,train
eyepacs_32308_left,data/raw/eyepac/colored_images/colored_images/Moderate/32308_left.png,eyepacs,2,train
eyepacs_26960_right,data/raw/eyepac/colored_images/colored_images/No_DR/26960_right.png,eyepacs,0,train
eyepacs_14460_left,data/raw/eyepac/colored_images/colored_images/No_DR/14460_left.png,eyepacs,0,train
eyepacs_13304_right,data/raw/eyepac/colored_images/colored_images/No_DR/13304_right.png,eyepacs,0,train
eyepacs_13260_right,data/raw/eyepac/colored_images/colored_images/No_DR/13260_right.png,eyepacs,0,train
eyepacs_31311_right,data/raw/eyepac/colored_images/colored_images/Mild/31311_right.png,eyepacs,1,train
eyepacs_38060_right,data/raw/eyepac/colored_images/colored_images/Mild/38060_right.png,eyepacs,1,train
eyepacs_10814_left,data/raw/eyepac/colored_images/colored_images/No_DR/10814_left.png,eyepacs,0,train
eyepacs_1541_left,data/raw/eyepac/colored_images/colored_images/Moderate/1541_left.png,eyepacs,2,train
eyepacs_34333_right,data/raw/eyepac/colored_images/colored_images/Moderate/34333_right.png,eyepacs,2,train
eyepacs_7497_left,data/raw/eyepac/colored_images/colored_images/No_DR/7497_left.png,eyepacs,0,train
eyepacs_25316_right,data/raw/eyepac/colored_images/colored_images/No_DR/25316_right.png,eyepacs,0,train
eyepacs_3106_right,data/raw/eyepac/colored_images/colored_images/No_DR/3106_right.png,eyepacs,0,train
eyepacs_40985_left,data/raw/eyepac/colored_images/colored_images/No_DR/40985_left.png,eyepacs,0,train
eyepacs_15573_left,data/raw/eyepac/colored_images/colored_images/No_DR/15573_left.png,eyepacs,0,train
eyepacs_4434_left,data/raw/eyepac/colored_images/colored_images/Mild/4434_left.png,eyepacs,1,train
eyepacs_24000_left,data/raw/eyepac/colored_images/colored_images/No_DR/24000_left.png,eyepacs,0,train
eyepacs_11120_left,data/raw/eyepac/colored_images/colored_images/Moderate/11120_left.png,eyepacs,2,train
eyepacs_29976_right,data/raw/eyepac/colored_images/colored_images/Severe/29976_right.png,eyepacs,3,train
eyepacs_33840_right,data/raw/eyepac/colored_images/colored_images/Severe/33840_right.png,eyepacs,3,train
eyepacs_26862_right,data/raw/eyepac/colored_images/colored_images/No_DR/26862_right.png,eyepacs,0,train
eyepacs_2223_left,data/raw/eyepac/colored_images/colored_images/No_DR/2223_left.png,eyepacs,0,train
eyepacs_3587_left,data/raw/eyepac/colored_images/colored_images/Mild/3587_left.png,eyepacs,1,train
eyepacs_20505_left,data/raw/eyepac/colored_images/colored_images/Moderate/20505_left.png,eyepacs,2,train
eyepacs_13816_left,data/raw/eyepac/colored_images/colored_images/No_DR/13816_left.png,eyepacs,0,train
eyepacs_43770_right,data/raw/eyepac/colored_images/colored_images/No_DR/43770_right.png,eyepacs,0,train
eyepacs_37078_right,data/raw/eyepac/colored_images/colored_images/No_DR/37078_right.png,eyepacs,0,train
eyepacs_30230_left,data/raw/eyepac/colored_images/colored_images/Moderate/30230_left.png,eyepacs,2,train
eyepacs_23970_left,data/raw/eyepac/colored_images/colored_images/No_DR/23970_left.png,eyepacs,0,train
eyepacs_14086_left,data/raw/eyepac/colored_images/colored_images/No_DR/14086_left.png,eyepacs,0,train
eyepacs_4237_left,data/raw/eyepac/colored_images/colored_images/No_DR/4237_left.png,eyepacs,0,train
eyepacs_29327_right,data/raw/eyepac/colored_images/colored_images/No_DR/29327_right.png,eyepacs,0,train
eyepacs_36515_right,data/raw/eyepac/colored_images/colored_images/No_DR/36515_right.png,eyepacs,0,train
eyepacs_32884_left,data/raw/eyepac/colored_images/colored_images/No_DR/32884_left.png,eyepacs,0,train
eyepacs_15426_left,data/raw/eyepac/colored_images/colored_images/No_DR/15426_left.png,eyepacs,0,train
eyepacs_12128_left,data/raw/eyepac/colored_images/colored_images/No_DR/12128_left.png,eyepacs,0,train
eyepacs_28298_right,data/raw/eyepac/colored_images/colored_images/No_DR/28298_right.png,eyepacs,0,train
eyepacs_33858_right,data/raw/eyepac/colored_images/colored_images/No_DR/33858_right.png,eyepacs,0,train
eyepacs_2323_right,data/raw/eyepac/colored_images/colored_images/No_DR/2323_right.png,eyepacs,0,train
eyepacs_17548_right,data/raw/eyepac/colored_images/colored_images/Moderate/17548_right.png,eyepacs,2,train
eyepacs_31281_left,data/raw/eyepac/colored_images/colored_images/Moderate/31281_left.png,eyepacs,2,train
eyepacs_3866_right,data/raw/eyepac/colored_images/colored_images/No_DR/3866_right.png,eyepacs,0,train
eyepacs_31985_left,data/raw/eyepac/colored_images/colored_images/No_DR/31985_left.png,eyepacs,0,train
eyepacs_35536_left,data/raw/eyepac/colored_images/colored_images/No_DR/35536_left.png,eyepacs,0,train
eyepacs_19299_right,data/raw/eyepac/colored_images/colored_images/No_DR/19299_right.png,eyepacs,0,train
eyepacs_11736_left,data/raw/eyepac/colored_images/colored_images/Mild/11736_left.png,eyepacs,1,train
eyepacs_11234_left,data/raw/eyepac/colored_images/colored_images/No_DR/11234_left.png,eyepacs,0,train
eyepacs_24583_right,data/raw/eyepac/colored_images/colored_images/No_DR/24583_right.png,eyepacs,0,train
eyepacs_15218_left,data/raw/eyepac/colored_images/colored_images/No_DR/15218_left.png,eyepacs,0,train
eyepacs_20766_left,data/raw/eyepac/colored_images/colored_images/No_DR/20766_left.png,eyepacs,0,train
eyepacs_2978_left,data/raw/eyepac/colored_images/colored_images/No_DR/2978_left.png,eyepacs,0,train
eyepacs_25449_right,data/raw/eyepac/colored_images/colored_images/Mild/25449_right.png,eyepacs,1,train
eyepacs_25458_right,data/raw/eyepac/colored_images/colored_images/Moderate/25458_right.png,eyepacs,2,train
eyepacs_41278_left,data/raw/eyepac/colored_images/colored_images/No_DR/41278_left.png,eyepacs,0,train
eyepacs_36643_left,data/raw/eyepac/colored_images/colored_images/No_DR/36643_left.png,eyepacs,0,train
eyepacs_28189_right,data/raw/eyepac/colored_images/colored_images/No_DR/28189_right.png,eyepacs,0,train
eyepacs_4839_right,data/raw/eyepac/colored_images/colored_images/Mild/4839_right.png,eyepacs,1,train
eyepacs_40102_left,data/raw/eyepac/colored_images/colored_images/No_DR/40102_left.png,eyepacs,0,train
eyepacs_19004_right,data/raw/eyepac/colored_images/colored_images/Mild/19004_right.png,eyepacs,1,train
eyepacs_9131_right,data/raw/eyepac/colored_images/colored_images/No_DR/9131_right.png,eyepacs,0,train
eyepacs_18178_left,data/raw/eyepac/colored_images/colored_images/No_DR/18178_left.png,eyepacs,0,train
eyepacs_30937_right,data/raw/eyepac/colored_images/colored_images/No_DR/30937_right.png,eyepacs,0,train
eyepacs_3501_right,data/raw/eyepac/colored_images/colored_images/No_DR/3501_right.png,eyepacs,0,train
eyepacs_6155_left,data/raw/eyepac/colored_images/colored_images/No_DR/6155_left.png,eyepacs,0,train
eyepacs_21337_left,data/raw/eyepac/colored_images/colored_images/Moderate/21337_left.png,eyepacs,2,train
eyepacs_22327_right,data/raw/eyepac/colored_images/colored_images/Moderate/22327_right.png,eyepacs,2,train
eyepacs_20115_right,data/raw/eyepac/colored_images/colored_images/Mild/20115_right.png,eyepacs,1,train
eyepacs_31216_left,data/raw/eyepac/colored_images/colored_images/No_DR/31216_left.png,eyepacs,0,train
eyepacs_15781_right,data/raw/eyepac/colored_images/colored_images/No_DR/15781_right.png,eyepacs,0,train
eyepacs_6364_left,data/raw/eyepac/colored_images/colored_images/No_DR/6364_left.png,eyepacs,0,train
eyepacs_18045_left,data/raw/eyepac/colored_images/colored_images/No_DR/18045_left.png,eyepacs,0,train
eyepacs_9366_left,data/raw/eyepac/colored_images/colored_images/Mild/9366_left.png,eyepacs,1,train
eyepacs_28579_right,data/raw/eyepac/colored_images/colored_images/Mild/28579_right.png,eyepacs,1,train
eyepacs_36396_left,data/raw/eyepac/colored_images/colored_images/No_DR/36396_left.png,eyepacs,0,train
eyepacs_17112_right,data/raw/eyepac/colored_images/colored_images/No_DR/17112_right.png,eyepacs,0,train
eyepacs_1266_left,data/raw/eyepac/colored_images/colored_images/Mild/1266_left.png,eyepacs,1,train
eyepacs_1008_left,data/raw/eyepac/colored_images/colored_images/Severe/1008_left.png,eyepacs,3,train
eyepacs_36205_right,data/raw/eyepac/colored_images/colored_images/No_DR/36205_right.png,eyepacs,0,train
eyepacs_16412_left,data/raw/eyepac/colored_images/colored_images/Severe/16412_left.png,eyepacs,3,train
eyepacs_36293_left,data/raw/eyepac/colored_images/colored_images/No_DR/36293_left.png,eyepacs,0,train
eyepacs_27653_right,data/raw/eyepac/colored_images/colored_images/Severe/27653_right.png,eyepacs,3,train
eyepacs_29106_left,data/raw/eyepac/colored_images/colored_images/No_DR/29106_left.png,eyepacs,0,train
eyepacs_39388_right,data/raw/eyepac/colored_images/colored_images/No_DR/39388_right.png,eyepacs,0,train
eyepacs_29645_left,data/raw/eyepac/colored_images/colored_images/No_DR/29645_left.png,eyepacs,0,train
eyepacs_10061_right,data/raw/eyepac/colored_images/colored_images/No_DR/10061_right.png,eyepacs,0,train
eyepacs_35236_right,data/raw/eyepac/colored_images/colored_images/No_DR/35236_right.png,eyepacs,0,train
eyepacs_16148_right,data/raw/eyepac/colored_images/colored_images/No_DR/16148_right.png,eyepacs,0,train
eyepacs_35598_left,data/raw/eyepac/colored_images/colored_images/No_DR/35598_left.png,eyepacs,0,train
eyepacs_21618_left,data/raw/eyepac/colored_images/colored_images/No_DR/21618_left.png,eyepacs,0,train
eyepacs_3018_left,data/raw/eyepac/colored_images/colored_images/No_DR/3018_left.png,eyepacs,0,train
eyepacs_17840_left,data/raw/eyepac/colored_images/colored_images/No_DR/17840_left.png,eyepacs,0,train
eyepacs_31864_right,data/raw/eyepac/colored_images/colored_images/Moderate/31864_right.png,eyepacs,2,train
eyepacs_28798_left,data/raw/eyepac/colored_images/colored_images/No_DR/28798_left.png,eyepacs,0,train
eyepacs_25978_left,data/raw/eyepac/colored_images/colored_images/No_DR/25978_left.png,eyepacs,0,train
eyepacs_27004_right,data/raw/eyepac/colored_images/colored_images/Mild/27004_right.png,eyepacs,1,train
eyepacs_3698_right,data/raw/eyepac/colored_images/colored_images/No_DR/3698_right.png,eyepacs,0,train
eyepacs_38109_right,data/raw/eyepac/colored_images/colored_images/No_DR/38109_right.png,eyepacs,0,train
eyepacs_36190_right,data/raw/eyepac/colored_images/colored_images/Severe/36190_right.png,eyepacs,3,train
eyepacs_11040_left,data/raw/eyepac/colored_images/colored_images/Moderate/11040_left.png,eyepacs,2,train
eyepacs_7558_right,data/raw/eyepac/colored_images/colored_images/No_DR/7558_right.png,eyepacs,0,train
eyepacs_3687_right,data/raw/eyepac/colored_images/colored_images/No_DR/3687_right.png,eyepacs,0,train
eyepacs_5513_right,data/raw/eyepac/colored_images/colored_images/No_DR/5513_right.png,eyepacs,0,train
eyepacs_18574_right,data/raw/eyepac/colored_images/colored_images/No_DR/18574_right.png,eyepacs,0,train
eyepacs_8843_right,data/raw/eyepac/colored_images/colored_images/No_DR/8843_right.png,eyepacs,0,train
eyepacs_35260_right,data/raw/eyepac/colored_images/colored_images/No_DR/35260_right.png,eyepacs,0,train
eyepacs_16065_right,data/raw/eyepac/colored_images/colored_images/No_DR/16065_right.png,eyepacs,0,train
eyepacs_28044_right,data/raw/eyepac/colored_images/colored_images/Moderate/28044_right.png,eyepacs,2,train
eyepacs_21179_right,data/raw/eyepac/colored_images/colored_images/Moderate/21179_right.png,eyepacs,2,train
eyepacs_28632_right,data/raw/eyepac/colored_images/colored_images/No_DR/28632_right.png,eyepacs,0,train
eyepacs_627_left,data/raw/eyepac/colored_images/colored_images/No_DR/627_left.png,eyepacs,0,train
eyepacs_36832_left,data/raw/eyepac/colored_images/colored_images/Severe/36832_left.png,eyepacs,3,train
eyepacs_5141_right,data/raw/eyepac/colored_images/colored_images/No_DR/5141_right.png,eyepacs,0,train
eyepacs_39325_right,data/raw/eyepac/colored_images/colored_images/No_DR/39325_right.png,eyepacs,0,train
eyepacs_39948_right,data/raw/eyepac/colored_images/colored_images/No_DR/39948_right.png,eyepacs,0,train
eyepacs_25952_right,data/raw/eyepac/colored_images/colored_images/No_DR/25952_right.png,eyepacs,0,train
eyepacs_10529_right,data/raw/eyepac/colored_images/colored_images/No_DR/10529_right.png,eyepacs,0,train
eyepacs_15438_left,data/raw/eyepac/colored_images/colored_images/No_DR/15438_left.png,eyepacs,0,train
eyepacs_40438_left,data/raw/eyepac/colored_images/colored_images/No_DR/40438_left.png,eyepacs,0,train
eyepacs_13898_right,data/raw/eyepac/colored_images/colored_images/No_DR/13898_right.png,eyepacs,0,train
eyepacs_33687_left,data/raw/eyepac/colored_images/colored_images/No_DR/33687_left.png,eyepacs,0,train
eyepacs_39832_left,data/raw/eyepac/colored_images/colored_images/Mild/39832_left.png,eyepacs,1,train
eyepacs_36860_right,data/raw/eyepac/colored_images/colored_images/No_DR/36860_right.png,eyepacs,0,train
eyepacs_876_left,data/raw/eyepac/colored_images/colored_images/No_DR/876_left.png,eyepacs,0,train
eyepacs_18296_left,data/raw/eyepac/colored_images/colored_images/Moderate/18296_left.png,eyepacs,2,train
eyepacs_72_left,data/raw/eyepac/colored_images/colored_images/No_DR/72_left.png,eyepacs,0,train
eyepacs_43966_right,data/raw/eyepac/colored_images/colored_images/No_DR/43966_right.png,eyepacs,0,train
eyepacs_7646_right,data/raw/eyepac/colored_images/colored_images/No_DR/7646_right.png,eyepacs,0,train
eyepacs_32357_left,data/raw/eyepac/colored_images/colored_images/No_DR/32357_left.png,eyepacs,0,train
eyepacs_32180_right,data/raw/eyepac/colored_images/colored_images/No_DR/32180_right.png,eyepacs,0,train
